,collocate,raw_frequency,MI
863,later,1,2.8286690809388237
864,morning,1,1.177988209970674
865,stories,1,3.827197911049951
866,flying,1,2.6820656067469484
867,early,1,2.3073721573055375
868,rescue,1,4.163670147671164
869,marvellous,1,5.079960879545319
870,stranger,1,2.515011522083782
871,unequal,1,5.7731080601052644
872,mouth,1,1.6622341959319529
873,hatred,1,4.6744957714371544
874,rescued,1,5.7731080601052644
875,count,1,3.000519337865483
876,winning,1,5.7731080601052644
877,carrying,1,2.939894716049048
878,foe,1,3.827197911049951
879,attack,1,2.777375786551273
880,shrieks,1,5.079960879545319
881,volleys,1,5.7731080601052644
882,instant,1,2.40581223011879
883,elbow,1,3.827197911049951
884,prevailed,1,5.079960879545319
885,amaze,1,5.7731080601052644
886,exact,1,3.981348590877209
887,fail,1,3.4705229671112185
888,hinder,1,4.386813698985374
889,triumphant,1,4.6744957714371544
890,voices,1,2.5542322352370634
891,forced,1,3.000519337865483
892,charged,1,4.6744957714371544
893,flushed,1,3.5758834827690444
894,tower,1,3.827197911049951
895,map,1,3.6936665184254283
896,quarter,1,2.40581223011879
897,lancastrians,1,3.5758834827690444
898,seeking,1,2.6820656067469484
899,streets,1,2.8286690809388237
900,thick,1,2.1621901474610397
901,shambling,1,5.079960879545319
902,grizzled,1,4.386813698985374
903,drunk,1,2.6820656067469484
904,sober,1,3.375212787306894
905,liberty,1,3.4705229671112185
906,pieces,1,2.2766004986387838
907,brother,1,2.3391208556201177
908,pursue,1,3.375212787306894
909,equally,1,3.4705229671112185
910,knave,1,3.827197911049951
911,tears,1,2.5542322352370634
912,bemused,1,5.7731080601052644
913,liquor,1,5.079960879545319
914,sorry,1,2.6820656067469484
915,riches,1,5.079960879545319
916,giving,1,2.8286690809388237
917,rode,1,2.515011522083782
918,errand,1,2.8286690809388237
919,doubtful,1,3.4705229671112185
920,scatter,1,3.5758834827690444
921,hazards,1,5.079960879545319
922,madam,1,2.5950542297573187
923,pray,1,2.246747535489103
924,spirit,1,1.9229604583952056
925,happiest,1,5.7731080601052644
926,dine,1,4.386813698985374
927,jerkin,1,4.386813698985374
928,moon,1,2.3391208556201177
929,seem,1,2.5950542297573187
930,consent,1,3.4705229671112185
931,bolder,1,4.386813698985374
932,fatigues,1,5.7731080601052644
933,smothered,1,5.079960879545319
934,sing,1,3.375212787306894
935,distance,1,2.44090354993006
936,misgiving,1,5.079960879545319
937,steel,1,2.3719106784431085
938,salet,1,4.163670147671164
939,checked,1,5.7731080601052644
940,dull,1,2.8827363022090995
941,snow,1,1.4826486189568728
942,bulk,1,3.6936665184254283
943,simply,1,4.386813698985374
944,melted,1,3.827197911049951
945,dispersed,1,4.386813698985374
946,goodliest,1,5.7731080601052644
947,broad,1,2.477271194100935
948,foxham,1,1.7657748748727933
949,likewise,1,4.386813698985374
950,charge,1,2.6820656067469484
951,valour,1,3.827197911049951
952,refectory,1,5.079960879545319
953,newly,1,4.163670147671164
954,alighted,1,4.163670147671164
955,judge,1,2.44090354993006
956,pain,1,2.939894716049048
957,shook,1,2.44090354993006
958,fled,1,2.8827363022090995
959,gently,1,3.981348590877209
960,grace,1,2.6376138441761143
961,freely,1,3.5758834827690444
962,alicia,1,2.728585622381841
963,lament,1,5.079960879545319
964,dreams,1,4.163670147671164
965,wanderings,1,4.386813698985374
966,relish,1,4.6744957714371544
967,destiny,1,4.6744957714371544
968,wayside,1,3.5758834827690444
969,rags,1,5.079960879545319
970,porter,1,3.2081587026437273
971,naturally,1,3.981348590877209
972,needful,1,3.2882014103172637
973,serving,1,4.6744957714371544
974,livery,1,4.386813698985374
975,stays,1,4.163670147671164
976,skill,1,3.2081587026437273
977,city,1,2.6376138441761143
978,dhu,1,5.079960879545319
979,maclaren,1,5.7731080601052644
980,haired,1,5.079960879545319
981,innuendo,1,5.7731080601052644
982,poring,1,5.7731080601052644
983,deed,1,3.827197911049951
984,paper,1,1.9664455703349444
985,pay,1,2.477271194100935
986,undesirable,1,4.386813698985374
987,campbells,1,3.2882014103172637
988,noah,1,5.079960879545319
989,risk,1,2.3391208556201177
990,tried,1,2.515011522083782
991,laigh,1,5.7731080601052644
992,maybe,1,2.1355219003788783
993,keen,1,3.6936665184254283
994,intelligence,1,3.375212787306894
995,fain,1,3.000519337865483
996,robin,1,3.5758834827690444
997,ages,1,5.7731080601052644
998,branch,1,3.981348590877209
999,general,1,3.4705229671112185
1000,clerk,1,2.939894716049048
1001,clambered,1,3.6936665184254283
1002,wound,1,2.939894716049048
1003,declaration,1,5.079960879545319
1004,scatheless,1,5.079960879545319
1005,train,1,3.4705229671112185
1006,dipped,1,4.163670147671164
1007,tar,1,4.6744957714371544
1008,span,1,4.163670147671164
1009,een,1,3.981348590877209
1010,pouthered,1,5.7731080601052644
1011,infirmities,1,5.7731080601052644
1012,adam,1,5.079960879545319
1013,reasonable,1,5.079960879545319
1014,cautious,1,4.6744957714371544
1015,shaws,1,2.728585622381841
1016,unblemished,1,5.7731080601052644
1017,add,1,3.2081587026437273
1018,meal,1,2.477271194100935
1019,threshold,1,3.2882014103172637
1020,hazard,1,4.163670147671164
1021,estimate,1,5.7731080601052644
1022,handsome,1,3.2882014103172637
1023,touched,1,2.939894716049048
1024,bell,1,2.3719106784431085
1025,signal,1,2.40581223011879
1026,declined,1,5.079960879545319
1027,apart,1,3.2081587026437273
1028,pragmatical,1,5.7731080601052644
1029,catch,1,2.939894716049048
1030,criminal,1,4.163670147671164
1031,treason,1,4.163670147671164
1032,crime,1,3.827197911049951
1033,nursing,1,5.7731080601052644
1034,small,1,1.6142249767455923
1035,protect,1,3.6936665184254283
1036,fortunes,1,3.4705229671112185
1037,duties,1,4.163670147671164
1038,wretched,1,3.5758834827690444
1039,situation,1,3.1340507304900056
1040,scale,1,4.6744957714371544
1041,virtues,1,4.6744957714371544
1042,snuffle,1,5.7731080601052644
1043,raised,1,2.0842286059913278
1044,dander,1,5.079960879545319
1045,civilly,1,4.6744957714371544
1046,namesake,1,4.386813698985374
1047,marched,1,3.2882014103172637
1048,soldier,1,2.3719106784431085
1049,grasp,1,3.2081587026437273
1050,sad,1,3.5758834827690444
1051,falsity,1,5.7731080601052644
1052,italian,1,5.7731080601052644
1053,spoken,1,2.3719106784431085
1054,girls,1,4.386813698985374
1055,manners,1,3.375212787306894
1056,capable,1,4.386813698985374
1057,sudden,1,1.861085054677118
1058,testimony,1,2.8827363022090995
1059,freedom,1,3.5758834827690444
1060,spoke,1,1.568415440714298
1061,shove,1,4.6744957714371544
1062,choose,1,3.065057859003054
1063,tumble,1,4.163670147671164
1064,colt,1,5.7731080601052644
1065,persecuting,1,5.7731080601052644
1066,secresy,1,5.7731080601052644
1067,simon,1,2.246747535489103
1068,baseness,1,5.079960879545319
1069,immediacy,1,5.7731080601052644
1070,trembled,1,3.827197911049951
1071,tales,1,3.4705229671112185
1072,perpetual,1,4.386813698985374
1073,treacheries,1,5.7731080601052644
1074,afresh,1,5.079960879545319
1075,gibbet,1,3.375212787306894
1076,leith,1,3.375212787306894
1077,folks,1,3.4705229671112185
1078,miller,1,2.8286690809388237
1079,mutch,1,5.079960879545319
1080,hat,1,2.5542322352370634
1081,strapped,1,5.7731080601052644
1082,sneering,1,4.386813698985374
1083,ony,1,4.6744957714371544
1084,ither,1,3.981348590877209
1085,marriage,1,2.515011522083782
1086,carryings,1,5.7731080601052644
1087,talking,1,2.246747535489103
1088,agreement,1,4.386813698985374
1089,window,1,1.9229604583952056
1090,taigling,1,5.7731080601052644
1091,service,1,1.9664455703349444
1092,companion,1,2.246747535489103
1093,recalled,1,3.375212787306894
1094,poured,1,3.5758834827690444
1095,fraser,1,2.939894716049048
1096,dirty,1,3.4705229671112185
1097,deception,1,5.079960879545319
1098,deserved,1,5.079960879545319
1099,considerations,1,3.981348590877209
1100,civility,1,3.5758834827690444
1101,annoyed,1,4.386813698985374
1102,handling,1,5.079960879545319
1103,kindly,1,3.2081587026437273
1104,scant,1,4.6744957714371544
1105,civil,1,3.4705229671112185
1106,ha,1,4.163670147671164
1107,effer,1,5.079960879545319
1108,suffeeciency,1,5.7731080601052644
1109,seriously,1,4.6744957714371544
1110,belie,1,5.7731080601052644
1111,prepared,1,2.8827363022090995
1112,deficiencies,1,5.7731080601052644
1113,hangman,1,5.079960879545319
1114,flaw,1,5.079960879545319
1115,rushes,1,4.163670147671164
1116,wass,1,4.6744957714371544
1117,owned,1,4.163670147671164
1118,witnesses,1,3.4705229671112185
1119,departed,1,3.827197911049951
1120,unwillingly,1,5.7731080601052644
1121,brushed,1,4.6744957714371544
1122,defend,1,3.981348590877209
1123,really,1,3.1340507304900056
1124,recommends,1,4.6744957714371544
1125,law,1,2.2177599986158505
1126,moesti,1,5.7731080601052644
1127,rei,1,5.7731080601052644
1128,conscience,1,2.3391208556201177
1129,troth,1,3.2882014103172637
1130,kenning,1,5.7731080601052644
1131,stirling,1,5.079960879545319
1132,tilt,1,5.079960879545319
1133,reach,1,3.000519337865483
1134,daylight,1,3.5758834827690444
1135,wool,1,5.7731080601052644
1136,thoughts,1,2.0842286059913278
1137,magical,1,5.7731080601052644
1138,obsequiousness,1,5.7731080601052644
1139,belonging,1,5.079960879545319
1140,wearying,1,5.079960879545319
1141,mean,1,2.0119079444117016
1142,delighted,1,4.6744957714371544
1143,lang,1,3.4705229671112185
1144,driven,1,3.827197911049951
1145,greek,1,4.6744957714371544
1146,hebrew,1,4.386813698985374
1147,dinnae,1,5.079960879545319
1148,unco,1,3.1340507304900056
1149,precisely,1,4.163670147671164
1150,cast,1,1.9229604583952056
1151,tryst,1,3.6936665184254283
1152,driedful,1,5.7731080601052644
1153,proper,1,3.375212787306894
1154,admitted,1,3.2081587026437273
1155,standing,1,2.189589121649154
1156,napkin,1,4.6744957714371544
1157,duncansby,1,4.163670147671164
1158,provost,1,5.7731080601052644
1159,studies,1,3.981348590877209
1160,scienteefic,1,5.7731080601052644
1161,writes,1,5.079960879545319
1162,books,1,3.5758834827690444
1163,casar,1,4.6744957714371544
1164,stomach,1,3.4705229671112185
1165,gravely,1,3.827197911049951
1166,relating,1,5.7731080601052644
1167,symptoms,1,5.079960879545319
1168,sufferings,1,5.079960879545319
1169,serious,1,3.000519337865483
1170,drolling,1,5.7731080601052644
1171,forrit,1,4.6744957714371544
1172,gomeral,1,3.981348590877209
1173,didnae,1,4.386813698985374
1174,bye,1,3.4705229671112185
1175,thon,1,4.163670147671164
1176,kale,1,4.6744957714371544
1177,lane,1,3.065057859003054
1178,canty,1,5.079960879545319
1179,cracky,1,5.7731080601052644
1180,suffered,1,3.2081587026437273
1181,goodbrother,1,5.079960879545319
1182,trysted,1,4.163670147671164
1183,scougal,1,4.386813698985374
1184,gloaming,1,4.6744957714371544
1185,haenae,1,5.079960879545319
1186,nae,1,2.3719106784431085
1187,spared,1,3.2882014103172637
1188,peeped,1,4.386813698985374
1189,lee,1,2.8827363022090995
1190,dwelling,1,3.6936665184254283
1191,passage,1,2.0119079444117016
1192,bonnily,1,5.079960879545319
1193,isnae,1,5.079960879545319
1194,wow,1,5.7731080601052644
1195,johnnie,1,5.079960879545319
1196,ness,1,4.6744957714371544
1197,blink,1,4.163670147671164
1198,impenetrable,1,5.079960879545319
1199,secondly,1,5.7731080601052644
1200,penetration,1,4.163670147671164
1201,wile,1,5.079960879545319
1202,speerited,1,5.7731080601052644
1203,thieves,1,3.4705229671112185
1204,stumble,1,4.163670147671164
1205,sworn,1,3.981348590877209
1206,oarsmen,1,5.7731080601052644
1207,employ,1,3.6936665184254283
1208,wet,1,3.5758834827690444
1209,bony,1,5.7731080601052644
1210,lothian,1,4.163670147671164
1211,swarthy,1,5.7731080601052644
1212,steersman,1,3.827197911049951
1213,hitherto,1,3.981348590877209
1214,whaur,1,3.5758834827690444
1215,crag,1,4.386813698985374
1216,farmer,1,5.7731080601052644
1217,sensible,1,4.386813698985374
1218,whig,1,3.065057859003054
1219,quarters,1,3.2081587026437273
1220,singing,1,2.44090354993006
1221,volley,1,3.981348590877209
1222,guns,1,3.375212787306894
1223,support,1,4.163670147671164
1224,meditations,1,4.6744957714371544
1225,history,1,5.079960879545319
1226,divine,1,5.7731080601052644
1227,saints,1,2.059535993400956
1228,martyrs,1,5.079960879545319
1229,moonshine,1,4.6744957714371544
1230,spilled,1,5.079960879545319
1231,idle,1,3.2882014103172637
1232,fly,1,3.1340507304900056
1233,ragged,1,3.6936665184254283
1234,august,1,3.6936665184254283
1235,30th,1,5.7731080601052644
1236,dacent,1,4.6744957714371544
1237,aulder,1,5.7731080601052644
1238,kintry,1,5.7731080601052644
1239,hangit,1,5.7731080601052644
1240,gude,1,3.6936665184254283
1241,knee,1,3.000519337865483
1242,clutched,1,5.079960879545319
1243,strung,1,5.079960879545319
1244,calm,1,3.6936665184254283
1245,daunt,1,5.7731080601052644
1246,list,1,4.386813698985374
1247,listening,1,3.4705229671112185
1248,experimented,1,5.7731080601052644
1249,noises,1,4.6744957714371544
1250,haunted,1,3.6936665184254283
1251,sayin,1,5.7731080601052644
1252,dwalled,1,5.7731080601052644
1253,peden,1,4.163670147671164
1254,prophet,1,4.6744957714371544
1255,deil,1,3.375212787306894
1256,quo,1,3.6936665184254283
1257,hash,1,3.981348590877209
1258,creish,1,5.079960879545319
1259,haith,1,5.7731080601052644
1260,blythe,1,3.981348590877209
1261,craigs,1,5.079960879545319
1262,frae,1,3.375212787306894
1263,laddie,1,4.6744957714371544
1264,trustit,1,5.079960879545319
1265,swat,1,5.7731080601052644
1266,chanced,1,3.5758834827690444
1267,tae,1,5.7731080601052644
1268,mak,1,5.079960879545319
1269,rin,1,4.386813698985374
1270,belanged,1,5.079960879545319
1271,fletcher,1,5.7731080601052644
1272,castleton,1,4.6744957714371544
1273,key,1,3.2081587026437273
1274,eneuch,1,4.6744957714371544
1275,crunkle,1,5.7731080601052644
1276,grandfaither,1,3.5758834827690444
1277,creishy,1,5.7731080601052644
1278,fa,1,4.6744957714371544
1279,vale,1,5.7731080601052644
1280,stot,1,5.7731080601052644
1281,submission,1,5.079960879545319
1282,abject,1,5.7731080601052644
1283,fervour,1,4.6744957714371544
1284,lap,1,4.6744957714371544
1285,illegal,1,5.7731080601052644
1286,continual,1,4.163670147671164
1287,policy,1,3.6936665184254283
1288,cattle,1,3.5758834827690444
1289,onyway,1,5.7731080601052644
1290,fife,1,4.6744957714371544
1291,remove,1,5.079960879545319
1292,waterside,1,5.079960879545319
1293,showing,1,3.981348590877209
1294,bare,1,2.728585622381841
1295,line,1,2.0119079444117016
1296,journey,1,3.5758834827690444
1297,lawyers,1,4.386813698985374
1298,5th,1,5.7731080601052644
1299,13th,1,5.7731080601052644
1300,minister,1,3.5758834827690444
1301,eager,1,3.827197911049951
1302,saddle,1,2.6820656067469484
1303,lips,1,2.6376138441761143
1304,voluble,1,5.7731080601052644
1305,counsel,1,3.2081587026437273
1306,assure,1,3.5758834827690444
1307,impediments,1,5.7731080601052644
1308,thrown,1,2.939894716049048
1309,pater,1,5.079960879545319
1310,durance,1,5.7731080601052644
1311,scene,1,2.777375786551273
1312,clan,1,2.777375786551273
1313,animosity,1,5.7731080601052644
1314,oldish,1,5.7731080601052644
1315,twinkling,1,4.386813698985374
1316,undergone,1,5.7731080601052644
1317,sorrows,1,5.7731080601052644
1318,advancement,1,5.079960879545319
1319,assume,1,5.079960879545319
1320,procurators,1,5.7731080601052644
1321,condemned,1,4.386813698985374
1322,inquiry,1,5.079960879545319
1323,unlucky,1,4.6744957714371544
1324,presented,1,3.1340507304900056
1325,society,1,3.6936665184254283
1326,relations,1,4.163670147671164
1327,caused,1,5.079960879545319
1328,spin,1,4.6744957714371544
1329,helped,1,3.1340507304900056
1330,dignitary,1,5.7731080601052644
1331,aefauld,1,5.7731080601052644
1332,bluid,1,4.163670147671164
1333,exposing,1,4.6744957714371544
1334,perils,1,3.981348590877209
1335,lightness,1,5.079960879545319
1336,hairy,1,5.7731080601052644
1337,greatcoat,1,5.079960879545319
1338,smiled,1,3.375212787306894
1339,nose,1,2.8827363022090995
1340,write,1,2.5542322352370634
1341,goodnesses,1,5.7731080601052644
1342,snuff,1,3.6936665184254283
1343,self,1,2.939894716049048
1344,hindered,1,5.079960879545319
1345,afford,1,4.6744957714371544
1346,grant,1,1.6142249767455923
1347,marks,1,3.4705229671112185
1348,grammar,1,4.386813698985374
1349,rally,1,3.981348590877209
1350,withheld,1,4.386813698985374
1351,properly,1,3.4705229671112185
1352,papa,1,3.1340507304900056
1353,katrine,1,4.386813698985374
1354,question,1,2.0842286059913278
1355,learned,1,2.777375786551273
1356,skirts,1,3.5758834827690444
1357,adorned,1,5.079960879545319
1358,dinna,1,5.079960879545319
1359,pompous,1,5.079960879545319
1360,gowk,1,5.079960879545319
1361,within,1,1.7657748748727933
1362,waft,1,5.7731080601052644
1363,asking,1,3.065057859003054
1364,week,1,3.2882014103172637
1365,frail,1,4.163670147671164
1366,witty,1,4.6744957714371544
1367,distinctly,1,5.7731080601052644
1368,vain,1,2.44090354993006
1369,reassuring,1,5.7731080601052644
1370,tarpaulin,1,5.079960879545319
1371,grave,1,2.939894716049048
1372,highly,1,3.5758834827690444
1373,prejudice,1,4.6744957714371544
1374,adventure,1,2.6376138441761143
1375,hollander,1,5.079960879545319
1376,variety,1,4.163670147671164
1377,jean,1,5.7731080601052644
1378,kay,1,5.7731080601052644
1379,ancient,1,3.375212787306894
1380,wouldn,1,3.065057859003054
1381,feckless,1,4.6744957714371544
1382,creature,1,2.777375786551273
1383,surely,1,3.065057859003054
1384,widow,1,4.6744957714371544
1385,fatherly,1,5.079960879545319
1386,hated,1,3.981348590877209
1387,behold,1,3.5758834827690444
1388,song,1,2.6376138441761143
1389,cloaks,1,5.7731080601052644
1390,tarpaulins,1,4.6744957714371544
1391,upper,1,2.8827363022090995
1392,year,1,2.728585622381841
1393,46,1,5.7731080601052644
1394,scotch,1,5.079960879545319
1395,elegantly,1,5.7731080601052644
1396,fares,1,5.7731080601052644
1397,demand,1,4.6744957714371544
1398,hunted,1,3.6936665184254283
1399,persevere,1,5.7731080601052644
1400,chafted,1,5.7731080601052644
1401,crooked,1,3.6936665184254283
1402,daughter,1,1.598720790209627
1403,ding,1,4.386813698985374
1404,breed,1,4.6744957714371544
1405,owes,1,5.079960879545319
1406,affect,1,4.163670147671164
1407,fyke,1,4.6744957714371544
1408,fash,1,4.163670147671164
1409,forgotten,1,2.3719106784431085
1410,siller,1,3.4705229671112185
1411,pairtner,1,5.7731080601052644
1412,dod,1,3.827197911049951
1413,tak,1,5.7731080601052644
1414,gebbies,1,5.7731080601052644
1415,gratifying,1,5.7731080601052644
1416,wishful,1,5.079960879545319
1417,possessed,1,3.827197911049951
1418,deserted,1,2.5542322352370634
1419,buzz,1,5.7731080601052644
1420,thousands,1,5.079960879545319
1421,ourselves,1,2.777375786551273
1422,behave,1,3.827197911049951
1423,anyone,1,2.728585622381841
1424,acquainted,1,4.386813698985374
1425,dancing,1,3.5758834827690444
1426,unless,1,2.8286690809388237
1427,suspicious,1,4.386813698985374
1428,blush,1,4.386813698985374
1429,deceived,1,3.981348590877209
1430,knowing,1,3.827197911049951
1431,presenting,1,4.386813698985374
1432,reflect,1,5.079960879545319
1433,alongside,1,2.8286690809388237
1434,observe,1,3.1340507304900056
1435,aid,1,3.375212787306894
1436,elder,1,4.386813698985374
1437,making,1,2.3719106784431085
1438,reason,1,2.3719106784431085
1439,scylla,1,5.7731080601052644
1440,charybdis,1,5.7731080601052644
1441,madman,1,5.079960879545319
1442,weeping,1,3.375212787306894
1443,pages,1,4.6744957714371544
1444,heineccius,1,3.6936665184254283
1445,whirl,1,4.386813698985374
1446,untrusty,1,5.7731080601052644
1447,arrival,1,2.939894716049048
1448,plausible,1,5.7731080601052644
1449,feelings,1,3.5758834827690444
1450,directed,1,3.6936665184254283
1451,helvoet,1,3.5758834827690444
1452,heat,1,3.000519337865483
1453,hose,1,4.163670147671164
1454,recalling,1,5.079960879545319
1455,impudent,1,4.6744957714371544
1456,mendicancy,1,5.7731080601052644
1457,those,1,1.5536003549291575
1458,coldness,1,5.079960879545319
1459,dismissed,1,3.981348590877209
1460,thence,1,2.5542322352370634
1461,difficult,1,2.6820656067469484
1462,lessons,1,4.6744957714371544
1463,frailty,1,5.7731080601052644
1464,female,1,4.163670147671164
1465,delicacy,1,4.163670147671164
1466,resented,1,5.7731080601052644
1467,presence,1,2.728585622381841
1468,harmoniously,1,5.7731080601052644
1469,acquaintance,1,2.939894716049048
1470,france,1,3.1340507304900056
1471,frugality,1,5.7731080601052644
1472,gratifies,1,5.7731080601052644
1473,describe,1,4.6744957714371544
1474,condition,1,3.981348590877209
1475,patient,1,4.163670147671164
1476,needless,1,4.6744957714371544
1477,rowt,1,5.7731080601052644
1478,browbeat,1,5.7731080601052644
1479,friday,1,4.6744957714371544
1480,contemptuous,1,5.7731080601052644
1481,humour,1,3.2081587026437273
1482,crede,1,5.7731080601052644
1483,considered,1,3.1340507304900056
1484,childish,1,3.981348590877209
1485,freak,1,5.7731080601052644
1486,hopeful,1,4.6744957714371544
1487,snatches,1,5.079960879545319
1488,established,1,4.6744957714371544
1489,haras,1,5.079960879545319
1490,cousin,1,2.515011522083782
1491,drank,1,3.2882014103172637
1492,entertained,1,4.386813698985374
1493,jovial,1,5.7731080601052644
1494,drum,1,5.7731080601052644
1495,loss,1,3.6936665184254283
1496,proved,1,2.5950542297573187
1497,lodged,1,3.6936665184254283
1498,auberge,1,5.079960879545319
1499,dunes,1,5.7731080601052644
1500,divert,1,4.6744957714371544
1501,yourselves,1,4.163670147671164
1502,befitting,1,5.7731080601052644
1503,uneasiness,1,3.981348590877209
1504,dashed,1,3.827197911049951
1505,loved,1,3.981348590877209
1506,extraordinar,1,4.163670147671164
1507,yoursel,1,3.5758834827690444
1508,neepkin,1,5.7731080601052644
1509,perplexity,1,4.386813698985374
1510,shouldnae,1,5.7731080601052644
1511,daresay,1,3.1340507304900056
1512,getting,1,2.8286690809388237
1513,yont,1,5.7731080601052644
1514,bents,1,3.2081587026437273
1515,hidden,1,3.2882014103172637
1516,ere,1,1.9664455703349444
1517,solitary,1,3.4705229671112185
1518,sending,1,4.6744957714371544
1519,pardon,1,2.3719106784431085
1520,save,1,1.8812877619946375
1521,ails,1,4.163670147671164
1522,asleep,1,3.375212787306894
1523,colloguing,1,5.079960879545319
1524,traffic,1,4.163670147671164
1525,dealt,1,4.6744957714371544
1526,kick,1,4.386813698985374
1527,smelled,1,5.7731080601052644
1528,pursued,1,2.6820656067469484
1529,lees,1,5.7731080601052644
1530,awhile,1,3.375212787306894
1531,panting,1,4.386813698985374
1532,defending,1,5.079960879545319
1533,weel,1,3.2081587026437273
1534,bags,1,4.163670147671164
1535,picked,1,3.375212787306894
1536,willing,1,3.2882014103172637
1537,compliments,1,4.386813698985374
1538,obliging,1,4.163670147671164
1539,lively,1,3.981348590877209
1540,jamieson,1,4.6744957714371544
1541,privileged,1,5.079960879545319
1542,parents,1,5.7731080601052644
1543,ours,1,3.375212787306894
1544,,2,5.7731080601052644
1545,gold,2,3.1704183746608803
1546,brown,2,3.5758834827690444
1547,barrow,2,5.3676429519971
1548,sailed,2,3.5218162614987687
1549,guest,2,4.068359967866839
1550,hung,2,2.705055124971647
1551,avoid,2,3.6936665184254283
1552,idea,2,3.827197911049951
1553,england,2,2.777375786551273
1554,terrible,2,4.26903066332899
1555,peace,2,3.2081587026437273
1556,evening,2,2.910907179175796
1557,opened,2,2.355381376491898
1558,blue,2,2.8827363022090995
1559,sees,2,4.856817328231109
1560,lived,2,3.2081587026437273
1561,benbow,2,3.4705229671112185
1562,above,2,2.096807388198188
1563,wanted,2,3.1340507304900056
1564,miles,2,3.4705229671112185
1565,hill,2,2.3391208556201177
1566,pulled,2,3.247379415797009
1567,cutlass,2,3.6936665184254283
1568,holding,2,2.7526831739609015
1569,begun,2,3.1340507304900056
1570,order,2,3.247379415797009
1571,hundred,2,2.44090354993006
1572,whence,2,4.520345091609896
1573,troubles,2,4.163670147671164
1574,salt,2,3.6330418966089932
1575,stick,2,3.2081587026437273
1576,met,2,2.574434942554583
1577,drag,2,4.6744957714371544
1578,broom,2,5.7731080601052644
1579,paces,2,4.6744957714371544
1580,leaned,2,3.9013058832036727
1581,cursed,2,4.386813698985374
1582,perfectly,2,4.163670147671164
1583,writing,2,3.827197911049951
1584,pen,2,3.981348590877209
1585,value,2,5.079960879545319
1586,afraid,2,3.065057859003054
1587,competent,2,6.46625524066521
1588,named,2,4.26903066332899
1589,livesey,2,2.3231205142736764
1590,colour,2,2.969747679198729
1591,pair,2,2.5542322352370634
1592,redruth,2,3.375212787306894
1593,stout,2,3.247379415797009
1594,ocean,2,5.3676429519971
1595,free,2,2.705055124971647
1596,pipe,2,3.1340507304900056
1597,tain,2,5.079960879545319
1598,feared,2,3.375212787306894
1599,people,2,2.5344296079408837
1600,anderson,2,4.26903066332899
1601,kept,2,2.0474146328686116
1602,experienced,2,4.6744957714371544
1603,point,2,2.203575363623894
1604,air,2,2.0718060859927707
1605,hispaniola,2,2.4959633271130874
1606,content,2,3.4217328029417864
1607,watching,2,3.6936665184254283
1608,accounts,2,5.3676429519971
1609,account,2,3.2882014103172637
1610,safe,2,2.5950542297573187
1611,shiver,2,4.068359967866839
1612,felt,2,2.855337328020985
1613,cruise,2,4.068359967866839
1614,clapped,2,4.163670147671164
1615,brisk,2,4.068359967866839
1616,died,2,3.5758834827690444
1617,anyhow,2,5.3676429519971
1618,israel,2,3.4217328029417864
1619,thank,2,2.777375786551273
1620,able,2,2.939894716049048
1621,does,2,3.4705229671112185
1622,lands,2,4.386813698985374
1623,groaning,2,5.079960879545319
1624,chains,2,4.6744957714371544
1625,rely,2,4.520345091609896
1626,please,2,2.423203972830659
1627,ashore,2,2.355381376491898
1628,lifted,2,3.981348590877209
1629,legs,2,3.5218162614987687
1630,unlike,2,5.3676429519971
1631,fact,2,3.0989594106787353
1632,wild,2,3.3307610247360597
1633,somewhat,2,2.2766004986387838
1634,wherever,2,4.6744957714371544
1635,gasped,2,4.26903066332899
1636,light,2,2.3231205142736764
1637,having,2,2.4959633271130874
1638,bottom,2,3.1340507304900056
1639,ready,2,2.2615626212742432
1640,er,2,5.3676429519971
1641,bit,2,2.38871779675949
1642,uppermost,2,4.856817328231109
1643,polite,2,5.3676429519971
1644,brush,2,4.520345091609896
1645,going,2,2.189589121649154
1646,various,2,4.520345091609896
1647,command,2,2.777375786551273
1648,mainstay,2,6.46625524066521
1649,pluck,2,4.26903066332899
1650,nature,2,2.802693594535563
1651,least,2,1.9019070491973733
1652,beside,2,2.38871779675949
1653,fired,2,3.9013058832036727
1654,flag,2,3.6330418966089932
1655,anything,2,2.8286690809388237
1656,hit,2,3.827197911049951
1657,load,2,4.386813698985374
1658,yours,2,3.2081587026437273
1659,north,2,2.5950542297573187
1660,bodies,2,4.26903066332899
1661,lying,2,3.000519337865483
1662,ane,2,4.856817328231109
1663,worst,2,2.855337328020985
1664,advantage,2,3.375212787306894
1665,thus,2,2.2615626212742432
1666,slip,2,3.4217328029417864
1667,mutiny,2,4.6744957714371544
1668,bottle,2,3.2081587026437273
1669,trials,2,5.3676429519971
1670,guilty,2,3.6330418966089932
1671,christian,2,3.9013058832036727
1672,elderly,2,5.7731080601052644
1673,across,2,2.096807388198188
1674,watch,2,2.616107638955151
1675,sides,2,2.6376138441761143
1676,care,2,2.616107638955151
1677,staring,2,3.7582050395629993
1678,p,2,4.163670147671164
1679,yellow,2,4.26903066332899
1680,eyed,2,4.856817328231109
1681,scratch,2,4.856817328231109
1682,slain,2,4.386813698985374
1683,surprised,2,3.1704183746608803
1684,tongue,2,2.910907179175796
1685,although,2,3.065057859003054
1686,changed,2,2.705055124971647
1687,forget,2,3.000519337865483
